YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M,WD50M,T2MWET,T2M,QV2M,RH2M,PRECTOTCORR
2017,1,13,9,95.25,2.48,91.08,2.74,91.63,20.87,26,11.78,53.12,0
2017,1,13,10,95.17,2.46,90.18,2.69,90.33,21.55,28.11,11.17,44.69,0
2017,1,13,11,95.05,2.4,90,2.59,89.83,21.87,29.68,10.56,38.44,0
2017,1,13,12,94.93,2.32,90.58,2.48,90.36,22.01,30.56,10.13,35.12,0
2017,1,13,13,94.82,2.18,91.64,2.31,91.35,22.13,31.23,9.89,32.94,0
2017,1,13,14,94.76,1.98,94.29,2.1,94.27,21.94,31.27,9.64,31.94,0
2017,1,13,15,94.75,1.72,99.12,1.83,98.86,21.48,30.65,9.46,32.44,0
2017,1,13,16,94.79,1.52,104.61,1.69,105.58,20.83,29.38,9.4,34.81,0
2017,1,13,17,94.84,0.82,115.84,1.53,116.96,20.28,27.22,10.13,42.44,0
2017,1,13,18,94.9,0.67,141.65,1.25,139.83,19.98,26.08,10.5,47.12,0
2017,1,13,19,94.98,0.79,169.8,1.29,166.3,19.51,25.11,10.5,50.06,0
2017,1,13,20,95.03,0.9,167.52,1.37,169.84,18.87,23.98,10.44,53.12,0
2017,1,13,21,95.04,1.08,148.96,1.59,149.91,18.42,22.92,10.56,57.31,0
2017,1,13,22,95.03,1.52,126.22,2.5,125.33,17.94,21.76,10.68,62.31,0
2017,1,13,23,95.04,1.91,112.58,3.84,112.23,17.65,20.93,10.86,66.5,0
2017,1,14,0,95.03,2.22,104.23,4.76,104.65,17.61,20.49,11.05,69.62,0
2017,1,14,1,95,2.9,99.77,4.99,99.64,17.73,20.3,11.35,72.38,0
2017,1,14,2,94.99,2.84,96.32,4.69,96.12,17.71,19.97,11.6,75.19,0
2017,1,14,3,95.02,2.88,92.02,4.68,92.39,17.66,19.65,11.72,77.81,0
2017,1,14,4,95.08,2.73,86.88,4.57,87.65,17.57,19.26,11.9,80.69,0
2017,1,14,5,95.15,2.28,81.93,4.3,83.12,17.37,18.67,12.02,84.69,0
2017,1,14,6,95.26,2.82,79.96,4.28,80.97,17.58,18.87,12.15,84.81,0
2017,1,14,7,95.35,4.52,81.95,5.67,82.95,18.61,20.84,12.21,75.56,0
2017,1,14,8,95.4,5.48,83.12,6.58,83.39,19.34,23.13,11.6,62.25,0
2017,1,14,9,95.38,5.86,82.33,6.95,82.32,20.12,25.34,11.11,52.25,0
2017,1,14,10,95.31,5.94,81.53,6.99,81.32,20.86,27.33,10.74,45,0
2017,1,14,11,95.2,5.77,79.86,6.72,79.55,21.4,28.95,10.38,39.56,0
2017,1,14,12,95.07,5.48,77.41,6.35,76.92,21.71,30.04,10.07,36.06,0
2017,1,14,13,94.95,5.17,74.74,5.97,74.05,21.74,30.69,9.7,33.44,0
2017,1,14,14,94.89,4.8,72.18,5.57,71.18,21.49,30.73,9.4,32.25,0
2017,1,14,15,94.88,4.44,70.13,5.19,68.84,20.99,30.18,9.09,32.25,0
2017,1,14,16,94.91,3.98,69.43,4.87,68.37,20.27,29.05,8.91,33.75,0
2017,1,14,17,94.98,2.37,74.73,4.46,74.14,19.09,26,9.4,42.38,0
2017,1,14,18,95.06,2.26,83.84,4.51,81.94,18.15,24.08,9.4,47.5,0
2017,1,14,19,95.16,2.34,88.66,4.79,87.29,17.7,23.21,9.34,50,0
2017,1,14,20,95.23,2.38,91.69,5.04,90.8,17.44,22.58,9.4,52.25,0
2017,1,14,21,95.27,2.49,92.88,5.45,92.79,17.48,22.44,9.58,53.62,0
2017,1,14,22,95.28,3.06,94.54,6,94.63,17.44,22.01,9.77,56.19,0
2017,1,14,23,95.3,3.46,94.66,6.44,94.31,17.16,20.89,10.13,62.38,0
2017,1,15,0,95.3,3.16,90.57,6.13,90.15,16.85,19.72,10.5,69.44,0
2017,1,15,1,95.26,2.44,83.92,5.07,83.72,16.49,18.69,10.68,75.5,0
2017,1,15,2,95.24,2.05,77.02,4.31,77.45,16.2,17.85,10.86,80.94,0
2017,1,15,3,95.28,2.02,71.71,4.18,72.58,16.05,17.3,11.05,85.19,0
2017,1,15,4,95.34,2.05,68.73,4.03,69.11,15.94,16.88,11.17,88.62,0
2017,1,15,5,95.41,2.01,64.63,3.87,65.04,15.8,16.49,11.29,91.5,0
2017,1,15,6,95.51,2.34,62.15,3.83,62.29,16.15,17.15,11.29,88,0
2017,1,15,7,95.59,4.18,69.77,5.28,71.81,17.5,20.15,11.05,71.56,0
2017,1,15,8,95.62,5.29,75.29,6.38,75.76,18.42,22.98,10.38,56.38,0
2017,1,15,9,95.57,5.57,76.53,6.58,76.41,19.31,25.46,9.89,46.38,0
2017,1,15,10,95.46,5.58,76.88,6.53,76.3,20.16,27.59,9.64,39.81,0
2017,1,15,11,95.32,5.47,77.12,6.36,76.2,20.79,29.41,9.28,34.5,0
2017,1,15,12,95.16,5.25,77.72,6.09,76.66,20.94,30.7,8.73,30.06,0
2017,1,15,13,95.02,5.03,78.81,5.84,77.64,20.73,31.44,8.06,26.62,0
2017,1,15,14,94.96,4.81,79.53,5.6,78.33,20.26,31.54,7.57,24.75,0
2017,1,15,15,94.96,4.61,79.76,5.41,78.67,19.64,30.97,7.2,24.38,0
2017,1,15,16,95,4.26,80.17,5.22,79.31,18.82,29.65,7.02,25.75,0
2017,1,15,17,95.05,2.61,83.81,4.95,83.02,17.31,25.63,7.57,35,0
2017,1,15,18,95.13,2.68,89.67,5.1,87.98,16.21,23.31,7.63,40.56,0
2017,1,15,19,95.22,2.76,91.78,5.48,90.73,15.7,22.49,7.51,41.94,0
2017,1,15,20,95.28,2.92,92.76,6.1,92.42,15.36,21.74,7.51,44.06,0
2017,1,15,21,95.32,3.44,94.82,6.76,94.51,15.3,21.15,7.75,47.25,0
2017,1,15,22,95.33,3.62,97.45,6.41,97,15.36,20.22,8.36,53.69,0
2017,1,15,23,95.33,3.01,98.05,5.59,98.03,15.42,19.12,9.03,62.19,0
2017,1,16,0,95.3,2.86,96.58,5.39,96.74,16.2,18.98,10.13,70.19,0
2017,1,16,1,95.25,2.54,92.99,4.78,93.37,16.71,18.46,11.23,80.19,0
2017,1,16,2,95.24,1.96,91.6,4.07,92.42,16.94,18,11.9,87.62,0
2017,1,16,3,95.27,1.77,93.54,4,93.92,17.12,17.77,12.33,92.12,0
2017,1,16,4,95.32,1.79,93.25,3.87,93.58,17.3,17.82,12.57,93.75,0
2017,1,16,5,95.4,1.83,91.96,3.88,92.54,17.38,17.73,12.76,95.62,0
2017,1,16,6,95.49,2.35,89.62,3.78,90.12,17.73,18.26,12.88,93.31,0
2017,1,16,7,95.57,3.64,87.54,4.46,87.79,18.61,20.59,12.39,77.94,0
2017,1,16,8,95.62,3.95,83.75,4.6,83.56,19.37,23.12,11.6,62.62,0
2017,1,16,9,95.58,3.83,76.67,4.37,75.94,20.21,25.55,11.05,51.62,0
2017,1,16,10,95.48,3.64,68.88,4.11,67.19,20.95,27.7,10.62,43.56,0
2017,1,16,11,95.33,3.39,62.37,3.8,59.74,21.42,29.56,10.01,36.81,0
2017,1,16,12,95.17,3.08,58.36,3.45,54.76,21.58,30.97,9.34,31.69,0
2017,1,16,13,95.02,2.75,56.49,3.08,51.91,21.48,31.82,8.73,28.12,0
2017,1,16,14,94.93,2.5,58.05,2.8,52.71,21.11,31.96,8.24,26.31,0
2017,1,16,15,94.91,2.44,62.37,2.75,57.3,20.53,31.5,7.87,25.81,0
2017,1,16,16,94.95,2.38,67.39,2.78,63.8,19.73,30.3,7.63,26.88,0
2017,1,16,17,95.02,1.61,83.87,2.66,82.58,18.52,26.55,8.36,36.62,0
2017,1,16,18,95.1,1.64,101.26,2.61,100.54,17.44,24.4,8.36,41.69,0
2017,1,16,19,95.19,1.55,110.73,2.4,110.21,16.99,23.55,8.36,43.88,0
2017,1,16,20,95.25,1.45,109.22,2.2,108.82,16.58,22.77,8.36,46,0
2017,1,16,21,95.26,1.65,98.44,2.63,98.37,15.94,21.55,8.36,49.38,0
2017,1,16,22,95.26,2.1,93.2,3.84,93.85,15.26,20.3,8.3,53,0
2017,1,16,23,95.27,2.39,94.69,4.69,95.25,14.91,19.37,8.36,56.75,0
2017,1,17,0,95.26,2.4,95.97,5.24,95.82,14.78,18.41,8.73,62.75,0
2017,1,17,1,95.23,2.44,94.78,5.38,94.67,14.92,17.74,9.28,69.5,0
2017,1,17,2,95.2,2.05,95.02,4.5,94.98,15,17.3,9.64,74.31,0
2017,1,17,3,95.22,1.75,96.4,3.8,96.73,15.05,16.87,10.01,79.06,0
2017,1,17,4,95.26,1.66,97.86,3.39,98.35,15.1,16.43,10.31,84.19,0
2017,1,17,5,95.32,1.6,96.74,3,97.18,15.16,16.08,10.68,88.69,0
2017,1,17,6,95.42,1.75,88.98,2.77,90.49,15.62,16.66,10.86,87.38,0
2017,1,17,7,95.52,2.97,79.25,3.63,79.22,16.94,19.27,10.93,74.31,0
2017,1,17,8,95.59,3.73,69.93,4.4,68.99,18.02,22.17,10.38,59.31,0
2017,1,17,9,95.56,4.17,60.69,4.84,59.21,18.8,25.24,9.4,44.69,0
2017,1,17,10,95.47,4.3,55.88,4.94,53.82,19.29,27.75,8.54,34.88,0
2017,1,17,11,95.33,4.24,54.38,4.84,51.82,19.55,29.74,7.75,28.25,0
2017,1,17,12,95.18,4.09,55.82,4.66,52.77,19.51,31.12,7.02,23.69,0
2017,1,17,13,95.04,3.91,59.74,4.44,56.25,19.19,31.87,6.41,20.69,0
2017,1,17,14,94.94,3.8,65.75,4.32,62.04,18.57,32.01,5.86,18.69,0
2017,1,17,15,94.92,3.86,71.82,4.4,68.31,17.65,31.41,5.37,17.75,0
2017,1,17,16,94.95,3.77,78.04,4.59,76.2,16.53,29.97,5.07,18.12,0
2017,1,17,17,95.02,2.6,91.38,4.93,90.54,15.03,25.37,5.74,26.81,0
2017,1,17,18,95.1,2.85,99.77,5.69,98.53,13.53,22.87,5.49,29.94,0
2017,1,17,19,95.19,2.96,100.18,6.29,99.15,12.77,21.76,5.31,31.19,0
2017,1,17,20,95.27,3.09,95.94,6.73,95.39,12.25,20.66,5.37,33.56,0
2017,1,17,21,95.32,3.31,91.76,6.99,91.54,12.06,19.5,5.62,38,0
2017,1,17,22,95.33,3.34,90,6.41,89.51,12.03,18.31,6.04,43.88,0
2017,1,17,23,95.34,2.79,85.98,5.59,86.23,12,17.15,6.47,50.69,0
2017,1,18,0,95.32,2.46,83.44,5.03,84.21,12.4,16.47,7.2,58.69,0
2017,1,18,1,95.28,2.34,81.92,4.96,82.76,13.34,16.18,8.36,69.44,0
2017,1,18,2,95.25,2.24,81.79,4.82,82.37,14.2,15.9,9.52,80.44,0
2017,1,18,3,95.27,2.21,81.47,4.77,82.28,14.56,15.65,10.19,87,0
2017,1,18,4,95.3,2.35,80.26,4.85,81.48,14.74,15.48,10.5,90.81,0
2017,1,18,5,95.35,2.42,77.53,4.76,79.21,14.76,15.25,10.68,93.81,0
2017,1,18,6,95.41,2.95,74.16,4.56,76.13,15.06,15.73,10.74,91.69,0
2017,1,18,7,95.5,4.4,73.17,5.45,73.67,16.18,18.15,10.62,77.62,0
2017,1,18,8,95.55,5.31,70.12,6.35,69.76,17.08,21.19,9.77,59.38,0
2017,1,18,9,95.52,5.78,65.41,6.83,64.08,17.55,24.44,8.42,41.88,0
2017,1,18,10,95.42,5.88,62.11,6.85,60.43,17.76,27.26,7.2,30.25,0
2017,1,18,11,95.3,5.75,62.77,6.67,60.85,17.88,29.31,6.35,23.75,0
2017,1,18,12,95.17,5.58,65.62,6.46,63.56,17.89,30.73,5.8,19.94,0
2017,1,18,13,95.05,5.43,69.27,6.27,67.05,17.84,31.5,5.43,17.88,0
2017,1,18,14,94.98,5.33,73.32,6.19,71.06,17.67,31.53,5.31,17.38,0
2017,1,18,15,94.97,5.32,77.19,6.27,75.13,17.31,30.85,5.31,18,0
2017,1,18,16,95.02,5.11,80.85,6.38,79.63,16.9,29.33,5.55,20.62,0
2017,1,18,17,95.09,3.24,85.85,6.5,85.8,15.78,25.17,6.35,30.06,0
2017,1,18,18,95.18,3.29,88.91,7.21,88.2,15.32,22.73,7.02,38.69,0
2017,1,18,19,95.28,3.49,88.46,7.32,87.98,15.42,21.96,7.51,43.25,0
2017,1,18,20,95.36,3.45,87.4,7.1,87.1,15.37,21.05,7.87,48.12,0
2017,1,18,21,95.41,3.66,86.2,7.12,85.66,15.52,20.3,8.48,54.19,0
2017,1,18,22,95.42,4.49,84,7.65,83.61,15.9,19.76,9.22,61.12,0
2017,1,18,23,95.41,4.15,80.68,7.02,80.33,15.87,18.83,9.77,68.56,0
2017,1,19,0,95.36,3.74,76.98,6.62,76.62,15.65,17.88,10.13,75.12,0
2017,1,19,1,95.29,3.5,74.6,6.4,74.2,15.4,17.06,10.31,80.69,0
2017,1,19,2,95.25,3.28,71.39,6.22,71.25,15.11,16.33,10.44,85.5,0
2017,1,19,3,95.25,3.05,66.26,6.07,66.34,14.79,15.65,10.44,89.5,0
2017,1,19,4,95.28,2.73,60.95,5.79,61.4,14.4,14.94,10.38,93.19,0
2017,1,19,5,95.34,2.51,55.67,5.18,55.88,14.02,14.31,10.31,96.25,0
2017,1,19,6,95.43,2.8,51.69,4.65,51.96,14.37,15.12,10.25,90.75,0
2017,1,19,7,95.52,4.77,60.87,6.08,63.76,16.04,18.75,10.01,70.69,0
2017,1,19,8,95.57,5.77,69.55,6.91,70.64,17.24,21.91,9.52,55.25,0
2017,1,19,9,95.55,5.74,71.27,6.75,72.01,18.19,24.37,9.16,45.94,0
2017,1,19,10,95.46,5.6,72.8,6.51,73.18,19.01,26.56,8.85,39,0
2017,1,19,11,95.33,5.38,74.49,6.2,74.58,19.65,28.41,8.54,33.69,0
2017,1,19,12,95.22,5.14,76.28,5.9,76.13,20.07,29.82,8.24,29.88,0
2017,1,19,13,95.1,4.89,76.98,5.61,76.64,20.23,30.63,8,27.62,0
2017,1,19,14,95.02,4.73,77.5,5.44,76.96,20.1,30.8,7.75,26.56,0
2017,1,19,15,94.99,4.65,78.18,5.43,77.7,19.69,30.28,7.63,26.81,0
2017,1,19,16,95.03,4.5,78.48,5.47,78.21,19.06,29.1,7.57,28.5,0
2017,1,19,17,95.11,2.83,79.03,5.35,78.97,17.58,25.59,7.81,36.31,0
2017,1,19,18,95.2,2.79,81.3,5.74,79.81,16.65,23.21,8.12,43.5,0
2017,1,19,19,95.31,3.07,81.38,6.46,80.46,16.43,22.58,8.24,45.69,0
2017,1,19,20,95.39,3.71,80.91,7.25,80.45,16.53,22.19,8.54,48.56,0
2017,1,19,21,95.43,3.87,82.23,6.81,81.36,16.59,21.4,9.09,54.25,0
2017,1,19,22,95.45,3.71,83.83,6.92,82.67,16.73,20.45,9.83,62.38,0
2017,1,19,23,95.43,4.28,82.03,7.29,81.06,17.25,19.95,10.86,71.06,0
2017,1,20,0,95.38,3.75,76.02,6.49,74.79,17.13,19.04,11.35,78.56,0
2017,1,20,1,95.31,3.45,67.91,6.07,67.06,16.97,18.41,11.6,83.19,0
2017,1,20,2,95.27,2.84,64.92,5.48,64.02,16.6,17.65,11.6,87.44,0
2017,1,20,3,95.26,2.21,62.89,4.45,63.66,16.07,16.62,11.6,93.12,0
2017,1,20,4,95.3,2,63.03,3.87,64.89,15.73,15.98,11.54,96.75,0
2017,1,20,5,95.35,1.88,63.12,3.5,65.44,15.44,15.51,11.47,99.19,0
2017,1,20,6,95.43,1.93,62.71,3.14,63.43,15.76,16.26,11.41,93.81,0
2017,1,20,7,95.52,3.39,63.32,4.28,64.14,16.98,19.79,10.62,70.12,0
2017,1,20,8,95.58,4.24,65.75,4.99,65.76,17.48,23.23,9.09,48.62,0
2017,1,20,9,95.55,4.36,66.69,5.04,66.22,17.75,26.4,7.69,34,0
2017,1,20,10,95.46,4.39,68.27,5.04,67.61,18.08,28.83,6.84,26.31,0
2017,1,20,11,95.34,4.52,70.19,5.19,69.19,18.42,30.62,6.35,21.94,0
2017,1,20,12,95.2,4.68,71.81,5.38,70.67,18.72,31.86,6.04,19.5,0
2017,1,20,13,95.06,4.79,72.72,5.52,71.44,18.94,32.44,5.98,18.62,0
2017,1,20,14,94.97,4.84,74.64,5.66,73.39,18.99,32.36,6.04,18.94,0
2017,1,20,15,94.94,4.91,77.14,5.83,76.04,18.95,31.66,6.29,20.44,0
2017,1,20,16,94.97,4.69,78.95,5.84,78.27,18.8,30.26,6.77,23.88,0
2017,1,20,17,95.04,2.83,82.86,5.53,82.53,17.9,26.43,7.75,34.25,0
2017,1,20,18,95.13,2.75,88.05,5.82,86.77,17.59,24.36,8.54,42.56,0
2017,1,20,19,95.23,3.12,89.43,6.62,88.71,18.12,24.05,9.34,47.38,0
2017,1,20,20,95.32,4.29,88.54,7.25,88.15,19.15,24.33,10.5,52.44,0
2017,1,20,21,95.37,5.16,86.7,7.76,86.42,19.88,23.73,11.96,62.12,0
2017,1,20,22,95.37,4.99,83.8,7.42,83.35,19.96,22.5,13.12,73.06,0.01
2017,1,20,23,95.35,3.93,77.95,6.13,77.63,19.72,21.46,13.55,80.69,0.07
2017,1,21,0,95.29,2.9,68.69,5.01,68.4,19.51,20.61,13.92,87.19,0.17
2017,1,21,1,95.23,2.82,59.04,4.96,58.71,19.35,20.15,14.1,90.56,0.29
2017,1,21,2,95.18,2.69,54.56,4.84,53.59,19.19,19.82,14.1,92.44,0.31
2017,1,21,3,95.19,2.54,54.89,4.88,54.12,19.01,19.52,14.04,93.75,0.26
2017,1,21,4,95.24,2.57,55.92,4.93,55.53,18.82,19.27,13.92,94.44,0.1
2017,1,21,5,95.3,2.29,54.74,4.45,54.44,18.49,18.83,13.73,95.81,0.04
2017,1,21,6,95.37,2.57,52.92,4.14,52.98,18.71,19.18,13.79,94.38,0.03
2017,1,21,7,95.45,4.2,55.69,5.37,56.82,19.61,20.76,13.98,86.69,0.03
2017,1,21,8,95.51,5.78,63.57,7.16,65.09,20.52,23.08,13.49,72.88,0.11
2017,1,21,9,95.5,6.45,69.22,7.82,70.13,21.58,25.9,12.94,58.81,0.18
2017,1,21,10,95.42,6.53,71.8,7.83,72.22,22.47,27.89,12.76,51.62,0.22
2017,1,21,11,95.29,6.5,73.66,7.75,73.78,23.3,29.54,12.76,46.94,0.3
2017,1,21,12,95.17,6.48,74.47,7.69,74.27,23.9,30.69,12.88,44.19,0.42
2017,1,21,13,95.06,6.51,74.61,7.72,74.21,24.13,31.07,12.94,43.38,0.63
2017,1,21,14,95,6.65,77.17,7.96,76.44,23.96,30.62,13,44.81,0.51
2017,1,21,15,95.02,6.86,80.76,8.39,79.97,23.48,29.4,13.24,48.94,0.4
2017,1,21,16,95.1,6.7,83.71,8.51,83.04,22.82,27.54,13.67,56.44,0.38
2017,1,21,17,95.2,5.41,85.44,7.64,85.13,22.08,25.23,14.47,68.19,0.51
2017,1,21,18,95.31,4.74,85.09,7.06,84.98,21.66,23.65,15.14,78.5,0.55
2017,1,21,19,95.42,4.82,82.46,7.23,82.48,21.38,22.71,15.44,84.94,0.5
2017,1,21,20,95.51,4.76,76.9,7.12,76.88,21.12,22.07,15.5,88.94,0.43
2017,1,21,21,95.54,4.64,71.26,7.07,71.1,20.84,21.58,15.44,91.25,0.29
2017,1,21,22,95.52,4.54,67.32,7.01,67.32,20.54,21.14,15.32,92.75,0.23
2017,1,21,23,95.48,4.47,63.43,7.02,63.41,20.23,20.74,15.08,93.81,0.21
2017,1,22,0,95.43,4.48,60,6.93,59.97,19.96,20.41,14.89,94.5,0.18
2017,1,22,1,95.37,4.29,56.37,6.73,56.37,19.68,20.08,14.71,95,0.16
2017,1,22,2,95.32,3.78,55.52,6.25,55.5,19.36,19.76,14.4,95.12,0.12
2017,1,22,3,95.32,3.11,56.47,5.52,56.02,18.9,19.25,14.1,95.88,0.1
2017,1,22,4,95.36,2.73,56.67,5.05,56.24,18.54,18.82,13.79,96.56,0.09
2017,1,22,5,95.43,2.54,56.02,4.81,55.59,18.23,18.48,13.55,96.88,0.07
2017,1,22,6,95.5,2.78,54.48,4.4,54.17,18.47,18.88,13.61,94.88,0.05
2017,1,22,7,95.59,4.11,58.21,5.23,59.3,19.15,20.4,13.49,85.69,0.03
2017,1,22,8,95.66,5.35,67.06,6.52,68.13,19.65,22.64,12.45,69.25,0.01
2017,1,22,9,95.66,6.02,74.5,7.19,74.7,20.55,25.59,11.6,53.94,0.01
2017,1,22,10,95.58,6.15,78.42,7.27,77.97,21.48,27.71,11.35,46.69,0.01
2017,1,22,11,95.47,6.03,80.76,7.1,79.86,22.12,29.18,11.23,42.31,0.02
2017,1,22,12,95.33,5.84,81.85,6.86,80.43,22.54,30.22,11.11,39.38,0.02
2017,1,22,13,95.21,5.61,82.07,6.6,80.33,22.71,30.73,10.99,37.75,0.03
2017,1,22,14,95.13,5.41,82.53,6.42,80.62,22.57,30.68,10.86,37.31,0.03
2017,1,22,15,95.12,5.3,83.57,6.41,81.66,22.15,30.05,10.68,38.12,0.02
2017,1,22,16,95.16,4.93,85.82,6.34,84.34,21.53,28.88,10.62,40.62,0.02
2017,1,22,17,95.24,3.05,91.62,6.14,91.31,20.69,26.08,11.47,51.56,0.01
2017,1,22,18,95.33,2.89,97.14,6.54,96.79,19.91,24.01,11.84,60.25,0.01
2017,1,22,19,95.43,3.05,98.4,6.85,98.07,19.37,23,11.72,63.62,0
2017,1,22,20,95.52,3.06,95.86,6.57,95.8,18.93,22.19,11.72,66.62,0
2017,1,22,21,95.55,2.8,90.48,6.12,90.37,18.47,21.17,11.78,71.38,0
2017,1,22,22,95.52,2.74,83.79,5.94,83.96,17.97,20.26,11.72,75.06,0
2017,1,22,23,95.47,2.5,76.09,5.36,76.43,17.43,19.3,11.6,79.12,0
2017,1,23,0,95.38,2.32,66.37,4.78,67.21,16.9,18.4,11.54,82.94,0
2017,1,23,1,95.29,2.19,56.37,4.34,58.17,16.4,17.58,11.41,86.12,0
2017,1,23,2,95.23,2.06,58.36,3.96,61.26,15.93,16.87,11.23,88.81,0
2017,1,23,3,95.25,2.02,67.21,3.85,70.94,15.55,16.27,11.11,91.31,0
2017,1,23,4,95.31,2.03,70.45,3.83,74.12,15.25,15.7,11.11,94.5,0
2017,1,23,5,95.41,2.06,68.68,3.82,71.9,14.97,15.15,11.05,97.81,0
2017,1,23,6,95.52,2.37,68.94,3.94,69.7,15.33,15.95,10.99,92.62,0
2017,1,23,7,95.62,4.29,71.3,5.34,72.02,16.53,19.44,10.31,69.62,0
2017,1,23,8,95.69,5.77,72.52,6.95,73.01,16.93,22.44,8.91,50.31,0
2017,1,23,9,95.67,6.28,71.5,7.47,71.66,17.55,25.14,8.12,38.88,0
2017,1,23,10,95.58,6.55,71.72,7.77,71.42,18.49,27.49,7.87,32.81,0
2017,1,23,11,95.45,6.74,72.8,8,72.2,19.45,29.34,7.87,29.5,0
2017,1,23,12,95.31,6.73,73.61,8,72.79,20.22,30.65,8,27.75,0
2017,1,23,13,95.18,6.58,74.71,7.85,73.64,20.67,31.38,8.12,26.88,0
2017,1,23,14,95.1,6.35,76.92,7.64,75.68,20.83,31.51,8.24,27.06,0
2017,1,23,15,95.08,6.2,79.4,7.57,78.14,20.67,30.92,8.36,28.44,0
2017,1,23,16,95.12,5.76,81.89,7.36,80.97,20.25,29.58,8.67,31.69,0
2017,1,23,17,95.2,3.5,85.26,6.87,85.04,19.26,26.01,9.58,43.38,0
2017,1,23,18,95.3,3.01,88.07,6.56,87.75,18.65,23.62,10.38,54.06,0
2017,1,23,19,95.4,2.9,88.15,6.24,88.13,18.49,22.69,10.74,59.44,0
2017,1,23,20,95.48,2.91,85.84,6.17,85.94,18.24,21.87,10.99,63.69,0
2017,1,23,21,95.5,2.81,82.66,5.91,82.79,17.89,21.04,11.05,67.5,0
2017,1,23,22,95.46,2.71,79.21,5.63,79.52,17.53,20.37,10.99,70.06,0
2017,1,23,23,95.41,2.6,75.55,5.33,76.19,17.05,19.58,10.86,72.81,0
2017,1,24,0,95.34,2.48,71.28,5.07,72.24,16.48,18.65,10.74,76.06,0
2017,1,24,1,95.27,2.45,67.11,4.91,68.54,15.88,17.74,10.56,79.19,0
2017,1,24,2,95.22,2.37,66.73,4.67,68.5,15.48,17.1,10.44,81.56,0
2017,1,24,3,95.22,2.27,67.58,4.4,69.41,15.24,16.65,10.44,83.62,0
2017,1,24,4,95.27,2.23,66.49,4.23,68.55,15.05,16.27,10.44,85.62,0
2017,1,24,5,95.34,2.23,63.97,4.16,65.84,14.85,15.93,10.38,87.19,0
2017,1,24,6,95.44,2.31,61.79,4.07,62.3,15.31,16.86,10.38,82.25,0
2017,1,24,7,95.52,4.18,63.82,5.27,65.03,16.95,20.49,10.13,64.12,0
2017,1,24,8,95.57,5.89,68.78,7.32,69.24,18.06,23.87,9.4,48.38,0
2017,1,24,9,95.53,6.83,71.4,8.4,71.23,19.15,26.65,8.97,39.31,0
2017,1,24,10,95.43,7.21,73.25,8.77,72.74,20.15,28.69,8.97,34.81,0
2017,1,24,11,95.31,7.16,74.83,8.64,74.04,21,30.33,9.03,31.81,0
2017,1,24,12,95.18,6.95,76.28,8.35,75.2,21.56,31.48,9.03,29.69,0
2017,1,24,13,95.09,6.74,77.9,8.09,76.43,21.81,32.08,8.97,28.5,0
2017,1,24,14,95.04,6.57,78.68,7.91,77.05,21.77,32.04,8.97,28.5,0
2017,1,24,15,95.04,6.44,79.17,7.87,77.56,21.48,31.33,9.03,29.88,0
2017,1,24,16,95.09,6.16,80.73,7.83,79.36,20.95,29.9,9.22,33.25,0
2017,1,24,17,95.17,4.25,84.62,7.49,84.43,19.9,26.93,9.77,41.81,0
2017,1,24,18,95.25,3.3,90.54,7,90.26,19.05,24.44,10.25,51,0
2017,1,24,19,95.35,3.28,94.65,6.75,94.44,18.65,23.4,10.44,55.06,0
2017,1,24,20,95.42,3.36,96.4,6.62,95.89,18.3,22.53,10.56,58.81,0
2017,1,24,21,95.45,3.29,94.91,6.3,94.27,17.98,21.63,10.68,63.06,0
2017,1,24,22,95.43,3.68,90.24,6.7,89.47,17.86,20.95,11.05,67.69,0
2017,1,24,23,95.39,3.47,84.44,6.15,83.8,17.69,20.19,11.35,72.94,0
2017,1,25,0,95.33,3.14,77.52,5.79,76.75,17.46,19.38,11.6,78.38,0
2017,1,25,1,95.27,2.95,71.61,5.4,70.83,17.25,18.72,11.78,83,0
2017,1,25,2,95.24,2.7,67.58,4.91,67.23,17.05,18.13,11.9,87.06,0
2017,1,25,3,95.27,2.53,63.99,4.64,64.17,16.88,17.69,12.02,90.12,0
2017,1,25,4,95.32,2.38,60.49,4.56,59.96,16.95,17.8,12.02,89.81,0
2017,1,25,5,95.4,2.35,56.1,4.44,55.25,17,17.93,11.96,88.81,0
2017,1,25,6,95.5,3.04,50.53,4.51,50.63,17.17,18.48,11.84,84.62,0
2017,1,25,7,95.59,4.55,51.69,5.69,53.26,17.65,20.22,11.29,72.56,0
2017,1,25,8,95.65,5.31,56.59,6.42,57.63,17.86,22.12,10.25,58.88,0
2017,1,25,9,95.63,5.52,59.55,6.61,60.31,17.89,24.08,9.09,46.31,0
2017,1,25,10,95.54,5.49,62.56,6.53,63.1,18.22,26.01,8.36,37.94,0
2017,1,25,11,95.41,5.38,66.45,6.36,66.62,19.24,27.87,8.42,34.38,0
2017,1,25,12,95.26,5.25,70.35,6.19,70.01,20.33,29.42,8.79,32.62,0
2017,1,25,13,95.13,5.13,73.28,6.05,72.48,20.98,30.42,8.97,31.44,0.01
2017,1,25,14,95.04,5.02,75.57,5.95,74.38,21.12,30.62,9.03,31.19,0.01
2017,1,25,15,95.01,4.99,77.25,6,75.76,20.95,30.23,9.09,32,0
2017,1,25,16,95.06,4.89,81.08,6.16,79.77,20.57,29.19,9.22,34.62,0
